@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

data/beck-s,4,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0715,1750,194,104,90,0,53.608247,46.391753,0,0.520356,0.009278,0.096199,47.590569,97.479772,1150.415292,78512.08982,-77361.674527,5.929976,404.701494,-398.771518,581.645631,2.998173,9732.076896,0.75,3,0,0,1,190,0.25,1,1,0.75,0.857143,0.863755,0.866447,0.755155,0.536082,0.017248,0.982752,0.463918,0.530116,0.536082,0.513196,0.51058,0.815851,0.463256,0.41937,0.536082,0.157,3.659,0.16,3.62,5048000,10986719,1281947,53.608247,1.005155,?
data/beck-s,4,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0715,1750,194,103,91,0,53.092784,46.907216,0,0.515798,0.009393,0.096821,48.176367,98.103538,1149.934906,78261.075185,-77111.140278,5.9275,403.407604,-397.480105,561.470184,2.894176,9394.068407,0.25,1,0,0,1,190,0.75,3,1,0.25,0.4,0.496099,0.857895,0.432238,0.530928,0.014048,0.985952,0.469072,0.552735,0.530928,0.503543,0.51193,0.819257,0.476444,0.388786,0.530928,0.157,3.66,0.16,3.62,5048000,10986719,1281947,53.092784,1.010309,?
data/beck-s,5,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1749,195,108,87,0,55.384615,44.615385,0,0.53977,0.008922,0.094313,45.745875,95.517947,1160.040184,76380.992126,-75220.951942,5.948924,391.697396,-385.748471,615.475117,3.156283,10301.162902,0.5,2,0,0,1,191,0.5,2,1,0.5,0.666667,0.703433,0.856021,0.567628,0.553846,0.015463,0.984537,0.446154,0.570171,0.553846,0.538339,0.538424,0.822568,0.478494,0.480796,0.553846,0.166,3.667,0.16,3.64,5048000,10980482,1288184,55.384615,1.010256,?
data/beck-s,5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1749,195,102,93,0,52.307692,47.692308,0,0.508656,0.009541,0.097552,48.918199,98.801954,1159.212067,83996.719803,-82837.507736,5.944677,430.752409,-424.807732,569.260717,2.919286,9526.778593,0.25,1,0.005236,1,0.994764,190,0.75,3,0.5,0.25,0.333333,0.344351,0.736257,0.235256,0.523077,0.014456,0.985544,0.476923,0.579506,0.523077,0.527125,0.527718,0.800678,0.485716,0.423915,0.523077,0.161,3.676,0.16,3.65,5048000,10980482,1288184,52.307692,1.005128,?
data/beck-s,5,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1749,195,106,89,0,54.358974,45.641026,0,0.529062,0.009128,0.095469,46.811164,96.714085,1156.92306,75651.249388,-74494.326328,5.932939,387.955125,-382.022186,592.346848,3.037676,9911.235983,0.25,1,0.015707,3,0.984293,188,0.75,3,0.25,0.25,0.25,0.234293,0.728403,0.128312,0.54359,0.014969,0.985031,0.45641,0.524622,0.54359,0.514399,0.512858,0.831525,0.490436,0.422295,0.54359,0.163,3.677,0.16,3.63,5048000,10980482,1288184,54.358974,1.005128,?
data/beck-s,5,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1749,195,102,93,0,52.307692,47.692308,0,0.50803,0.009537,0.097646,48.904169,98.91629,1157.136975,76513.425309,-75356.288333,5.934036,392.37654,-386.442504,572.343362,2.935094,9576.707739,0.75,3,0.010471,2,0.989529,189,0.25,1,0.6,0.75,0.666667,0.663193,0.980366,0.5125,0.523077,0.015569,0.984431,0.476923,0.531899,0.523077,0.500943,0.502478,0.827722,0.460915,0.414325,0.523077,0.156,3.669,0.16,3.63,5048000,10980482,1288184,52.307692,1,?
data/beck-s,5,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1750,194,97,97,0,50,50,0,0.482681,0.01,0.099812,51.307637,101.170253,1141.981022,81221.841367,-80079.860344,5.8865,418.669285,-412.782785,530.327129,2.733645,8866.591639,0.25,1,0.015789,3,0.984211,187,0.75,3,0.25,0.25,0.25,0.234211,0.851974,0.232833,0.5,0.017756,0.982244,0.5,0.482774,0.5,0.46673,0.466154,0.812882,0.434236,0.366397,0.5,0.158,3.668,0.16,3.64,5048000,10986719,1281947,50,1.010309,?
data/beck-s,5,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1750,194,104,90,0,53.608247,46.391753,0,0.519511,0.009285,0.096325,47.632137,97.614789,1143.543475,78733.402014,-77589.858539,5.894554,405.842278,-399.947724,563.978482,2.907106,9430.548313,0.25,1,0,0,1,190,0.75,3,1,0.25,0.4,0.496099,0.858553,0.487297,0.536082,0.017606,0.982394,0.463918,0.545876,0.536082,0.50207,0.509622,0.825154,0.462333,0.384266,0.536082,0.155,3.663,0.15,3.63,5048000,10986719,1281947,53.608247,1,?
data/beck-s,5,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1750,194,105,89,0,54.123711,45.876289,0,0.526206,0.009175,0.095773,47.072101,97.068138,1144.29102,76802.974911,-75658.683891,5.898407,395.891623,-389.993216,572.248702,2.949736,9569.463609,0.5,2,0.005263,1,0.994737,189,0.5,2,0.666667,0.5,0.571429,0.569775,0.861184,0.432238,0.541237,0.014561,0.985439,0.458763,0.547596,0.541237,0.512533,0.517429,0.828168,0.473903,0.377939,0.541237,0.156,3.673,0.15,3.64,5048000,10986719,1281947,54.123711,1,?
data/beck-s,5,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1750,194,99,95,0,51.030928,48.969072,0,0.494154,0.009791,0.098923,50.22961,100.255479,1146.70453,80522.944573,-79376.240043,5.910848,415.066725,-409.155877,551.610962,2.843355,9226.152698,0.5,2,0.005263,1,0.994737,189,0.5,2,0.666667,0.5,0.571429,0.569775,0.863158,0.403964,0.510309,0.016701,0.983299,0.489691,0.54652,0.510309,0.495863,0.499163,0.816405,0.484526,0.398145,0.510309,0.156,3.657,0.16,3.62,5048000,10986719,1281947,51.030928,1,?
data/beck-s,5,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1750,194,95,99,0,48.969072,51.030928,0,0.472783,0.010188,0.100816,52.259145,102.153276,1150.89782,79721.391682,-78570.493862,5.932463,410.935009,-405.002546,523.094336,2.696363,8752.477308,0.5,2,0.010526,2,0.989474,188,0.5,2,0.5,0.5,0.5,0.489474,0.8625,0.405155,0.489691,0.017072,0.982928,0.510309,0.473771,0.489691,0.463956,0.459688,0.819545,0.442513,0.365841,0.489691,0.159,3.653,0.16,3.61,5048000,10986719,1281947,49.484536,1.010309,?
data/beck-s,5,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1750,194,94,100,0,48.453608,51.546392,0,0.468158,0.010309,0.101411,52.879806,102.758823,1153.145,81336.033258,-80182.888258,5.944046,419.257903,-413.313857,515.710149,2.6583,8630.564229,0.25,1,0,0,1,190,0.75,3,1,0.25,0.4,0.496099,0.857895,0.438488,0.484536,0.015796,0.984204,0.515464,0.496072,0.484536,0.463026,0.463806,0.80928,0.450551,0.351653,0.484536,0.156,3.655,0.16,3.61,5048000,10986719,1281947,48.453608,1.005155,?
data/beck-s,6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1749,195,102,93,0,52.307692,47.692308,0,0.508909,0.009538,0.097497,48.90672,98.74926,1157.446347,77837.669407,-76680.22306,5.935622,399.167535,-393.231913,572.827832,2.937579,9585.1701,0.5,2,0.005236,1,0.994764,190,0.5,2,0.666667,0.5,0.571429,0.569815,0.860602,0.580128,0.523077,0.014041,0.985959,0.476923,0.514142,0.523077,0.50072,0.497722,0.82458,0.46236,0.427375,0.523077,0.157,3.66,0.16,3.63,5048000,10980482,1288184,52.307692,1.005128,?
data/beck-s,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1749,195,92,103,0,47.179487,52.820513,0,0.454316,0.010564,0.102687,54.181705,104.041101,1154.618624,85098.322408,-83943.703785,5.921121,436.401653,-430.480532,505.187263,2.590704,8451.114404,0.5,2,0.015707,3,0.984293,188,0.5,2,0.4,0.5,0.444444,0.434303,0.855366,0.280128,0.471795,0.017975,0.982025,0.528205,0.469341,0.471795,0.44534,0.444382,0.802087,0.418821,0.356195,0.471795,0.165,3.658,0.17,3.62,5048000,10980482,1288184,47.179487,1.005128,?
data/beck-s,6,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1749,195,100,95,0,51.282051,48.717949,0,0.496398,0.009741,0.09863,49.947279,99.897598,1161.221384,81900.018691,-80738.797307,5.954981,420.000096,-414.045114,538.747805,2.762809,9017.849069,0.5,2,0,0,1,191,0.5,2,1,0.5,0.666667,0.703433,0.869764,0.755128,0.512821,0.016372,0.983628,0.487179,0.500654,0.512821,0.479428,0.481997,0.811002,0.459884,0.341285,0.512821,0.16,3.696,0.16,3.65,5048000,10980482,1288184,51.282051,1.005128,?
data/beck-s,6,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1749,195,103,92,0,52.820513,47.179487,0,0.512593,0.00944,0.097119,48.411436,98.389825,1158.316695,79986.345746,-78828.029051,5.940086,410.186388,-404.246303,584.703865,2.998481,9784.497633,0.5,2,0.005236,1,0.994764,190,0.5,2,0.666667,0.5,0.571429,0.569815,0.736911,0.34359,0.528205,0.017016,0.982984,0.471795,0.59546,0.528205,0.526097,0.531001,0.809742,0.49874,0.447381,0.528205,0.157,3.686,0.16,3.65,5048000,10980482,1288184,52.820513,1,?
data/beck-s,6,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0716,1750,194,101,93,0,52.061856,47.938144,0,0.507049,0.009594,0.097862,49.225211,99.191413,1144.987478,78599.676973,-77454.689495,5.901997,405.152974,-399.250977,577.014334,2.974301,9649.552241,0.75,3,0,0,1,190,0.25,1,1,0.75,0.857143,0.863755,0.869737,0.755155,0.520619,0.013147,0.986853,0.479381,0.577151,0.520619,0.517728,0.521118,0.820963,0.477934,0.444483,0.520619,0.157,3.655,0.15,3.62,5048000,10986719,1281947,52.061856,1.010309,?
data/beck-s,6,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1750,194,96,98,0,49.484536,50.515464,0,0.477362,0.010103,0.100438,51.837619,101.806476,1143.95059,80293.981231,-79150.030642,5.896653,413.886501,-407.989849,519.339287,2.677007,8684.361436,0.25,1,0.005263,1,0.994737,189,0.75,3,0.5,0.25,0.333333,0.344303,0.85,0.287847,0.494845,0.016983,0.983017,0.505155,0.482782,0.494845,0.465982,0.465276,0.818969,0.457276,0.355111,0.494845,0.157,3.67,0.15,3.64,5048000,10986719,1281947,49.484536,1.005155,?
data/beck-s,6,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1750,194,99,95,0,51.030928,48.969072,0,0.493473,0.009794,0.098959,50.244432,100.293439,1143.772383,83882.351282,-82738.578899,5.895734,432.383254,-426.48752,544.433994,2.806361,9103.721654,0.5,2,0.015789,3,0.984211,187,0.5,2,0.4,0.5,0.444444,0.434235,0.859211,0.362297,0.510309,0.017703,0.982297,0.489691,0.526461,0.510309,0.484116,0.488282,0.803182,0.426122,0.383449,0.510309,0.158,3.678,0.16,3.63,5048000,10986719,1281947,51.030928,1,?
data/beck-s,6,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1750,194,112,82,0,57.731959,42.268041,0,0.563207,0.008453,0.091938,43.356567,93.150991,1149.367018,69528.577817,-68379.210798,5.924572,358.394731,-352.470159,620.491468,3.19841,10380.8844,0,0,0.010526,2,0.989474,188,1,4,0,0,0,-0.014809,0.844079,0.206544,0.57732,0.014583,0.985417,0.42268,0.539892,0.57732,0.541365,0.539973,0.841328,0.511707,0.420397,0.57732,0.159,3.662,0.15,3.63,5048000,10986719,1281947,57.731959,1,?
data/beck-s,6,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1750,194,107,87,0,55.154639,44.845361,0,0.538083,0.008969,0.094643,46.002933,95.895001,1148.717745,78427.300235,-77278.582491,5.921225,404.264434,-398.343209,598.1949,3.083479,10007.077568,0.5,2,0.005263,1,0.994737,189,0.5,2,0.666667,0.5,0.571429,0.569775,0.861842,0.432238,0.551546,0.012861,0.987139,0.448454,0.539747,0.551546,0.526847,0.525504,0.82734,0.478013,0.420759,0.551546,0.157,3.659,0.15,3.63,5048000,10986719,1281947,55.154639,1.005155,?
data/beck-s,6,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1750,194,102,92,0,52.57732,47.42268,0,0.510114,0.009484,0.097387,48.639884,98.661194,1151.476889,78421.416342,-77269.939452,5.935448,404.234105,-398.298657,567.581285,2.925677,9497.531776,0.25,1,0.005263,1,0.994737,189,0.75,3,0.5,0.25,0.333333,0.344303,0.848684,0.26071,0.525773,0.016603,0.983397,0.474227,0.527168,0.525773,0.504522,0.503341,0.816442,0.471777,0.40604,0.525773,0.158,3.658,0.15,3.61,5048000,10986719,1281947,52.57732,1,?
data/beck-s,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1749,195,108,87,0,55.384615,44.615385,0,0.53992,0.008939,0.094475,45.848732,95.720504,1156.011787,75457.908346,-74301.89656,5.928266,386.963633,-381.035367,596.552765,3.059245,9980.612367,0.25,1,0,0,1,191,0.75,3,1,0.25,0.4,0.496119,0.993455,0.733333,0.553846,0.013627,0.986373,0.446154,0.536886,0.553846,0.521423,0.522338,0.827778,0.485876,0.40578,0.553846,0.157,3.676,0.15,3.64,5048000,10980482,1288184,55.384615,1.005128,?
data/beck-s,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1749,195,94,101,0,48.205128,51.794872,0,0.465159,0.010359,0.101671,53.128872,103.010226,1155.011009,81208.888103,-80053.877094,5.923133,416.455836,-410.532703,525.466743,2.694701,8790.675705,0,0,0.015707,3,0.984293,188,1,4,0,0,0,-0.018089,0.729058,0.123352,0.482051,0.017487,0.982513,0.517949,0.461233,0.482051,0.450491,0.447486,0.818757,0.425374,0.37812,0.482051,0.155,3.674,0.15,3.64,5048000,10980482,1288184,48.205128,1.005128,?
data/beck-s,7,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1749,195,106,89,0,54.358974,45.641026,0,0.527408,0.009128,0.095403,46.82278,96.67346,1154.521223,75833.365793,-74678.84457,5.920622,388.889055,-382.968434,581.460327,2.981848,9727.159864,0.75,3,0.010471,2,0.989529,189,0.25,1,0.6,0.75,0.666667,0.663193,0.981675,0.471429,0.54359,0.01711,0.98289,0.45641,0.537273,0.54359,0.5153,0.517113,0.829334,0.492974,0.404106,0.54359,0.16,3.783,0.16,3.75,5048000,10980482,1288184,54.358974,1.010256,?
data/beck-s,7,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1749,195,105,90,0,53.846154,46.153846,0,0.524442,0.009231,0.09595,47.348738,97.228065,1154.464997,79850.429956,-78695.96496,5.920333,409.489384,-403.569051,592.227311,3.037063,9907.288084,0.75,3,0,0,1,191,0.25,1,1,0.75,0.857143,0.863767,0.872382,0.755128,0.538462,0.013754,0.986246,0.461538,0.590579,0.538462,0.53388,0.537498,0.811365,0.49465,0.442,0.538462,0.163,3.891,0.16,3.85,5048000,10980482,1288184,53.846154,1.005128,?
data/beck-s,7,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1750,194,92,102,0,47.42268,52.57732,0,0.457596,0.010515,0.102418,53.932621,103.76891,1145.395256,85538.784675,-84393.389419,5.904099,440.92157,-435.017471,509.790045,2.627784,8525.800745,0,0,0.005263,1,0.994737,189,1,4,0,0,0,-0.010444,0.718421,0.097115,0.474227,0.01657,0.98343,0.525773,0.507294,0.474227,0.459956,0.461786,0.800407,0.437101,0.372978,0.474227,0.16,3.711,0.16,3.67,5048000,10986719,1281947,47.42268,1.005155,?
data/beck-s,7,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1750,194,106,88,0,54.639175,45.360825,0,0.530796,0.00909,0.095118,46.618286,96.361555,1149.714815,78234.640281,-77084.925466,5.926365,403.271342,-397.344977,580.434044,2.991928,9711.163654,0,0,0,0,1,190,1,4,0,0,0,0,0.730263,0.315865,0.546392,0.016453,0.983547,0.453608,0.54939,0.546392,0.519721,0.522827,0.822952,0.480278,0.402004,0.546392,0.158,3.687,0.16,3.65,5048000,10986719,1281947,54.639175,1.010309,?
data/beck-s,7,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1750,194,94,100,0,48.453608,51.546392,0,0.467735,0.010322,0.101413,52.940481,102.748071,1150.286969,79693.959816,-78543.672847,5.929314,410.793607,-404.864293,518.762194,2.674032,8679.737967,0.5,2,0,0,1,190,0.5,2,1,0.5,0.666667,0.703414,0.738158,0.510309,0.484536,0.016765,0.983235,0.515464,0.503016,0.484536,0.465811,0.467132,0.829851,0.460927,0.363154,0.484536,0.156,3.69,0.15,3.65,5048000,10986719,1281947,48.453608,1.010309,?
data/beck-s,7,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1750,194,111,83,0,57.216495,42.783505,0,0.558994,0.008569,0.092308,43.946863,93.522554,1149.836615,70930.096046,-69780.259431,5.926993,365.619052,-359.692059,622.892356,3.210785,10421.425515,0.5,2,0.005263,1,0.994737,189,0.5,2,0.666667,0.5,0.571429,0.569775,0.736842,0.343643,0.572165,0.013073,0.986927,0.427835,0.558253,0.572165,0.535238,0.539984,0.832684,0.511821,0.436433,0.572165,0.158,3.862,0.16,3.8,5048000,10986719,1281947,57.216495,1.015464,?
data/beck-s,7,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1750,194,88,106,0,45.360825,54.639175,0,0.434713,0.010928,0.10442,56.058524,105.820628,1147.98889,92047.927042,-90899.938152,5.917469,474.473851,-468.556382,479.584496,2.472085,8021.958641,0.5,2,0.010526,2,0.989474,188,0.5,2,0.5,0.5,0.5,0.489474,0.863158,0.380155,0.453608,0.019989,0.980011,0.546392,0.464711,0.453608,0.437207,0.433268,0.780833,0.397944,0.328787,0.453608,0.159,3.945,0.16,3.9,5048000,10986719,1281947,45.360825,1.010309,?
data/beck-s,7,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0717,1750,194,98,96,0,50.515464,49.484536,0,0.489711,0.009896,0.099464,50.757262,100.776271,1150.643594,82730.742375,-81580.098781,5.931153,426.447126,-420.515973,546.119508,2.815049,9137.423893,0.5,2,0.005263,1,0.994737,189,0.5,2,0.666667,0.5,0.571429,0.569775,0.8625,0.463488,0.505155,0.015455,0.984545,0.494845,0.517157,0.505155,0.491797,0.489328,0.807515,0.459626,0.411032,0.505155,0.156,3.682,0.15,3.65,5048000,10986719,1281947,50.515464,1,?
data/beck-s,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1749,195,104,91,0,53.333333,46.666667,0,0.51688,0.00934,0.096587,47.905982,97.865463,1155.006621,75163.199611,-74008.19299,5.923111,385.452306,-379.529195,578.636599,2.967367,9680.118301,0,0,0.005236,1,0.994764,190,1,4,0,0,0,-0.01039,0.814136,0.103045,0.533333,0.018447,0.981553,0.466667,0.530623,0.533333,0.505895,0.50634,0.840229,0.48202,0.412639,0.533333,0.16,3.692,0.16,3.66,5048000,10980482,1288184,53.333333,1.005128,?
data/beck-s,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1749,195,96,99,0,49.230769,50.769231,0,0.475507,0.010154,0.100622,52.07858,101.950545,1154.102664,83179.748388,-82025.645724,5.918475,426.562812,-420.644337,545.242072,2.796113,9120.909582,0.5,2,0.010471,2,0.989529,189,0.5,2,0.5,0.5,0.5,0.489529,0.734293,0.260256,0.492308,0.017815,0.982185,0.507692,0.508685,0.492308,0.470785,0.471998,0.814201,0.441135,0.422619,0.492308,0.156,3.728,0.15,3.69,5048000,10980482,1288184,49.230769,1.005128,?
data/beck-s,8,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1749,195,98,97,0,50.25641,49.74359,0,0.487509,0.00997,0.099752,51.149954,101.100414,1150.147556,85351.398251,-84201.250695,5.898193,437.699478,-431.801286,536.885526,2.753259,8977.639526,0.5,2,0.010471,2,0.989529,189,0.5,2,0.5,0.5,0.5,0.489529,0.859293,0.380128,0.502564,0.014092,0.985908,0.497436,0.536929,0.502564,0.488582,0.491538,0.808252,0.441404,0.373488,0.502564,0.16,3.778,0.16,3.74,5048000,10980482,1288184,50.25641,1.005128,?
data/beck-s,8,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1749,195,102,93,0,52.307692,47.692308,0,0.507562,0.009538,0.097656,48.910902,98.929413,1160.85291,77951.169243,-76790.316333,5.953092,399.749586,-393.796494,562.438398,2.884299,9414.265138,0.5,2,0,0,1,191,0.5,2,1,0.5,0.666667,0.703433,0.742147,0.510256,0.523077,0.015573,0.984427,0.476923,0.546418,0.523077,0.503338,0.507817,0.820781,0.471125,0.388336,0.523077,0.159,3.724,0.16,3.68,5048000,10980482,1288184,52.307692,1,?
data/beck-s,8,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1750,194,111,83,0,57.216495,42.783505,0,0.559055,0.008563,0.092378,43.930348,93.623977,1147.856316,69309.680328,-68161.824012,5.916785,357.266393,-351.349608,622.575035,3.20915,10414.159439,0.5,2,0.005263,1,0.994737,189,0.5,2,0.666667,0.5,0.571429,0.569775,0.993421,0.66369,0.572165,0.012017,0.987983,0.427835,0.596832,0.572165,0.567155,0.566322,0.848471,0.540403,0.465392,0.572165,0.158,3.683,0.15,3.65,5048000,10986719,1281947,57.216495,1.010309,?
data/beck-s,8,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1750,194,111,83,0,57.216495,42.783505,0,0.558486,0.008557,0.092244,43.890892,93.471713,1144.591801,68424.048816,-67279.457015,5.899958,352.701283,-346.801325,617.201868,3.181453,10321.333535,0,0,0.010526,2,0.989474,188,1,4,0,0,0,-0.014809,0.980263,0.3875,0.572165,0.013425,0.986575,0.427835,0.587056,0.572165,0.548724,0.554107,0.850797,0.542957,0.464411,0.572165,0.16,3.888,0.16,3.84,5048000,10986719,1281947,57.216495,1.020619,?
data/beck-s,8,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1750,194,102,92,0,52.57732,47.42268,0,0.510114,0.009485,0.097389,48.645768,98.668924,1149.387035,75769.146455,-74619.759419,5.924675,390.562611,-384.637935,552.422109,2.847537,9241.788605,0.75,3,0.005263,1,0.994737,189,0.25,1,0.75,0.75,0.75,0.744737,0.982237,0.625,0.525773,0.015047,0.984953,0.474227,0.53548,0.525773,0.504563,0.507168,0.82915,0.480457,0.383954,0.525773,0.18,3.899,0.18,3.86,5048000,10986719,1281947,52.57732,1,?
data/beck-s,8,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1750,194,105,89,0,54.123711,45.876289,0,0.526959,0.009175,0.095758,47.046352,96.992365,1155.535459,74912.823035,-73757.287576,5.956368,386.148572,-380.192204,590.324215,3.042908,9881.713918,0.75,3,0.005263,1,0.994737,189,0.25,1,0.75,0.75,0.75,0.744737,0.866447,0.567655,0.541237,0.015156,0.984844,0.458763,0.540811,0.541237,0.508803,0.51186,0.824242,0.487507,0.421137,0.541237,0.166,3.75,0.17,3.71,5048000,10986719,1281947,54.123711,1.005155,?
data/beck-s,8,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1750,194,87,107,0,44.845361,55.154639,0,0.429522,0.011031,0.105026,56.56624,106.392544,1149.010301,90845.786211,-89696.77591,5.922734,468.277249,-462.354515,481.310206,2.48098,8052.093038,0.5,2,0.005263,1,0.994737,189,0.5,2,0.666667,0.5,0.571429,0.569775,0.866447,0.488488,0.448454,0.020631,0.979369,0.551546,0.432864,0.448454,0.417624,0.414099,0.790413,0.407603,0.336355,0.448454,0.159,3.675,0.16,3.63,5048000,10986719,1281947,44.845361,1,?
data/beck-s,8,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1750,194,101,93,0,52.061856,47.938144,0,0.505631,0.009588,0.097916,49.180047,99.222007,1147.38449,82844.653568,-81697.269078,5.914353,427.034297,-421.119944,549.943165,2.834759,9198.875241,0.25,1,0.005263,1,0.994737,189,0.75,3,0.5,0.25,0.333333,0.344303,0.723026,0.180764,0.520619,0.013794,0.986206,0.479381,0.524864,0.520619,0.498006,0.499544,0.807427,0.455384,0.372425,0.520619,0.156,3.677,0.16,3.63,5048000,10986719,1281947,52.061856,1,?
data/beck-s,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1749,195,100,95,0,51.282051,48.717949,0,0.497927,0.009742,0.098697,49.957348,99.976595,1156.674647,85838.452818,-84681.778171,5.931665,440.197194,-434.265529,569.253675,2.91925,9524.815712,0.5,2,0,0,1,191,0.5,2,1,0.5,0.666667,0.703433,0.86911,0.755128,0.512821,0.015816,0.984184,0.487179,0.532365,0.512821,0.496267,0.496795,0.794139,0.436386,0.409421,0.512821,0.157,3.685,0.16,3.65,5048000,10980482,1288184,51.282051,1,?
data/beck-s,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1749,195,97,98,0,49.74359,50.25641,0,0.480904,0.010051,0.100223,51.544172,101.528339,1155.560957,78207.70498,-77052.144022,5.925954,401.065154,-395.1392,537.121045,2.754467,8986.183902,0.25,1,0.010471,2,0.989529,189,0.75,3,0.333333,0.25,0.285714,0.275863,0.727094,0.185256,0.497436,0.017708,0.982292,0.502564,0.497302,0.497436,0.474935,0.472671,0.827486,0.471391,0.377181,0.497436,0.159,3.684,0.15,3.65,5048000,10980482,1288184,49.74359,1,?
data/beck-s,9,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1749,195,100,95,0,51.282051,48.717949,0,0.496931,0.009743,0.098709,49.968926,100.000913,1158.736781,80337.398703,-79178.661922,5.94224,411.98666,-406.04442,563.712275,2.890832,9433.773831,0.5,2,0.005236,1,0.994764,190,0.5,2,0.666667,0.5,0.571429,0.569815,0.854058,0.396154,0.512821,0.017047,0.982953,0.487179,0.523124,0.512821,0.49392,0.493215,0.81396,0.46102,0.407314,0.512821,0.157,3.698,0.16,3.66,5048000,10980482,1288184,51.282051,1,?
data/beck-s,9,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0718,1749,195,107,88,0,54.871795,45.128205,0,0.53381,0.009032,0.095005,46.333992,96.283477,1152.22395,78518.496286,-77366.272337,5.908841,402.658955,-396.750115,586.292026,3.006626,9805.970565,0.25,1,0.005236,1,0.994764,190,0.75,3,0.5,0.25,0.333333,0.344351,0.861911,0.403938,0.548718,0.014509,0.985491,0.451282,0.546672,0.548718,0.524144,0.525132,0.816149,0.473188,0.39951,0.548718,0.156,3.711,0.15,3.67,5048000,10980482,1288184,54.871795,1,?
