@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

data/beck-s,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0654,1750,194,69,125,0,35.56701,64.43299,0,0.340603,0.012972,0.1126,66.510768,114.048591,1151.657499,44211.39115,-43059.733651,5.936379,227.893769,-221.95739,385.363957,1.986412,6448.327837,0,0,0.026316,5,0.973684,185,1,4,0,0,0,-0.0236,0.826316,0.070711,0.35567,0.012687,0.987313,0.64433,0.40773,0.35567,0.359959,0.357517,0.828547,0.408403,0.263691,0.35567,0.179,4.14,0.17,3.99,5048000,10986719,1281947,36.082474,1.097938,?
data/beck-s,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0654,1749,195,89,106,0,45.641026,54.358974,0,0.437398,0.010872,0.104259,55.764552,105.64368,1150.644765,94383.366335,-93232.72157,5.900742,484.017263,-478.116521,480.416688,2.463675,8033.644094,0,0,0.010471,2,0.989529,189,1,4,0,0,0,-0.014732,0.604712,0.057051,0.45641,0.019267,0.980733,0.54359,0.446024,0.45641,0.424392,0.424662,0.779881,0.394412,0.337816,0.45641,0.176,3.774,0.17,3.64,5048000,10980482,1288184,45.641026,1,?
data/beck-s,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0654,1749,195,99,96,0,50.769231,49.230769,0,0.491138,0.009846,0.099059,50.519988,100.411114,1147.495128,83039.458071,-81891.962942,5.88459,425.843375,-419.958784,551.037717,2.825834,9212.155329,0.5,2,0.005236,1,0.994764,190,0.5,2,0.666667,0.5,0.571429,0.569815,0.731675,0.34359,0.507692,0.017853,0.982147,0.492308,0.546483,0.507692,0.489551,0.494393,0.80989,0.463317,0.382757,0.507692,0.177,3.717,0.17,3.64,5048000,10980482,1288184,50.769231,1.010256,?
data/beck-s,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0654,1749,195,108,87,0,55.384615,44.615385,0,0.540044,0.008923,0.094437,45.772536,95.69936,1153.610323,76466.520975,-75312.910652,5.91595,392.136005,-386.220055,605.581874,3.105548,10129.680217,0.75,3,0.005236,1,0.994764,190,0.25,1,0.75,0.75,0.75,0.744764,0.868455,0.567628,0.553846,0.013721,0.986279,0.446154,0.600122,0.553846,0.540745,0.547185,0.821241,0.49583,0.430612,0.553846,0.176,3.713,0.18,3.65,5048000,10980482,1288184,55.384615,1,?
data/beck-s,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0655,1749,195,110,85,0,56.410256,43.589744,0,0.550411,0.008718,0.093345,44.710879,94.570154,1158.177739,73705.642602,-72547.464863,5.939373,377.977654,-372.038281,614.759921,3.152615,10287.580059,0.5,2,0.015707,3,0.984293,188,0.5,2,0.4,0.5,0.444444,0.434303,0.731675,0.210256,0.564103,0.014173,0.985827,0.435897,0.569378,0.564103,0.54405,0.544181,0.830936,0.50208,0.434794,0.564103,0.194,3.731,0.18,3.66,5048000,10980482,1288184,56.410256,1,?
data/beck-s,1,5,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0655,1750,194,113,81,0,58.247423,41.752577,0,0.568747,0.008351,0.091364,42.831258,92.569349,1149.417481,70307.349266,-69157.931785,5.924832,362.409017,-356.484184,614.784586,3.168993,10285.684136,0.75,3,0.010526,2,0.989474,188,0.25,1,0.6,0.75,0.666667,0.663153,0.993421,0.616667,0.582474,0.013284,0.986716,0.417526,0.564676,0.582474,0.556451,0.555897,0.841725,0.53285,0.40899,0.582474,0.177,3.724,0.18,3.62,5048000,10986719,1281947,58.247423,1,?
data/beck-s,1,6,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0655,1750,194,99,95,0,51.030928,48.969072,0,0.493166,0.009794,0.098964,50.234422,100.275321,1151.791261,80412.232032,-79260.440771,5.937068,414.496041,-408.558973,537.736549,2.771838,8998.546214,0.25,1,0.010526,2,0.989474,188,0.75,3,0.333333,0.25,0.285714,0.275796,0.971711,0.356845,0.510309,0.018119,0.981881,0.489691,0.512035,0.510309,0.486014,0.486008,0.817106,0.446632,0.356349,0.510309,0.178,3.729,0.18,3.61,5048000,10986719,1281947,51.030928,1,?
data/beck-s,1,7,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0655,1750,194,101,93,0,52.061856,47.938144,0,0.504082,0.009604,0.097805,49.266618,99.119366,1145.647744,75106.281526,-73960.633782,5.905401,387.145781,-381.24038,560.21182,2.88769,9369.209102,0,0,0.005263,1,0.994737,189,1,4,0,0,0,-0.010444,0.714474,0.101976,0.520619,0.017476,0.982524,0.479381,0.500084,0.520619,0.4907,0.487962,0.826617,0.465721,0.408752,0.520619,0.175,3.757,0.18,3.61,5048000,10986719,1281947,52.061856,1.010309,?
data/beck-s,1,8,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0655,1750,194,108,86,0,55.670103,44.329897,0,0.544066,0.008866,0.094159,45.467936,95.38957,1151.600992,71730.379304,-70578.778312,5.936088,369.744223,-363.808136,609.19021,3.140156,10193.731693,0.75,3,0.005263,1,0.994737,189,0.25,1,0.75,0.75,0.75,0.744737,0.867105,0.567655,0.556701,0.011323,0.988677,0.443299,0.577148,0.556701,0.546174,0.546746,0.83382,0.504287,0.45384,0.556701,0.178,3.728,0.17,3.62,5048000,10986719,1281947,55.670103,1,?
data/beck-s,1,9,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0655,1750,194,105,89,0,54.123711,45.876289,0,0.52679,0.009175,0.095647,47.046065,96.882699,1153.832222,78279.495547,-77125.663325,5.947589,403.502554,-397.554966,595.240315,3.068249,9962.104137,0.75,3,0,0,1,190,0.25,1,1,0.75,0.857143,0.863755,0.872368,0.755155,0.541237,0.015334,0.984666,0.458763,0.579952,0.541237,0.526703,0.531572,0.821727,0.507436,0.449799,0.541237,0.176,3.735,0.17,3.61,5048000,10986719,1281947,54.123711,1.005155,?
data/beck-s,1,10,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0655,1750,194,90,104,0,46.391753,53.608247,0,0.44649,0.010762,0.103595,55.181937,104.927983,1151.657499,90784.904672,-89633.247172,5.936379,467.963426,-462.027047,495.489532,2.55407,8291.068444,0.5,2,0,0,1,190,0.5,2,1,0.5,0.666667,0.703414,0.865789,0.612297,0.463918,0.017317,0.982683,0.536082,0.460962,0.463918,0.429232,0.432962,0.793377,0.400671,0.338836,0.463918,0.175,3.751,0.18,3.62,5048000,10986719,1281947,46.391753,1.005155,?
