@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

data/beck-s,2,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.141,1556,388,222,166,0,57.216495,42.783505,0,0.55792,0.019619,0.098757,100.618807,100.061651,2294.060533,2226.543301,67.517232,5.912527,5.738514,0.174013,236.320777,0.609074,3947.635448,0.75,6,0.007895,3,0.992105,377,0.25,2,0.666667,0.75,0.705882,0.700586,0.966776,0.594758,0.572165,0.015258,0.984742,0.427835,0.573543,0.572165,0.557004,0.553926,0.937742,0.532845,0.43415,0.572165,23.392,19.336,23.16,19.3,23771606,9776741,2491925,99.226804,78.007732,?
data/beck-s,3,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.1411,1555,389,241,148,0,61.953728,38.046272,0,0.606291,0.019619,0.098753,100.618816,100.062936,2297.961791,2231.914957,66.046834,5.907357,5.737571,0.169786,234.410607,0.602598,3914.759918,0.625,5,0.005249,2,0.994751,379,0.375,3,0.714286,0.625,0.666667,0.661674,0.97605,0.57718,0.619537,0.014836,0.985164,0.380463,0.609628,0.619537,0.59659,0.595829,0.945972,0.580269,0.482247,0.619537,23.633,19.473,23.38,19.43,24121646,9770504,2498162,99.742931,78.007712,?
data/beck-s,3,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.1412,1555,389,228,161,0,58.611825,41.388175,0,0.57288,0.019621,0.098767,100.618131,100.057991,2305.856929,2241.027261,64.829667,5.927653,5.760996,0.166657,233.053736,0.59911,3895.421579,0.75,6,0.018373,7,0.981627,374,0.25,2,0.461538,0.75,0.571429,0.577739,0.988845,0.497222,0.586118,0.013608,0.986392,0.413882,0.587511,0.586118,0.566302,0.566304,0.941951,0.537906,0.462469,0.586118,23.313,19.333,23.07,19.3,23811938,9770504,2498162,99.228792,78.002571,?
data/beck-s,3,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.1413,1555,389,234,155,0,60.154242,39.845758,0,0.588915,0.019619,0.098753,100.597232,100.034938,2309.580849,2228.477264,81.103585,5.937226,5.728733,0.208493,250.731617,0.644554,4192.496136,0.375,3,0.007874,3,0.992126,378,0.625,5,0.5,0.375,0.428571,0.422812,0.955052,0.42868,0.601542,0.012941,0.987059,0.398458,0.600821,0.601542,0.582914,0.582483,0.942141,0.559978,0.449982,0.601542,23.368,19.364,23.12,19.33,23862566,9770504,2498162,100,78,?
data/beck-s,3,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.1413,1555,389,223,166,0,57.326478,42.673522,0,0.558157,0.01962,0.098759,100.634831,100.082507,2294.773396,2233.569475,61.203921,5.89916,5.741824,0.157337,229.685256,0.590451,3834.837413,0.625,5,0.002625,1,0.997375,380,0.375,3,0.833333,0.625,0.714286,0.716778,0.967684,0.505211,0.573265,0.016092,0.983908,0.426735,0.571484,0.573265,0.55016,0.55017,0.942526,0.523697,0.406748,0.573265,23.53,19.342,23.26,19.32,23802242,9770504,2498162,99.228792,78,?
data/beck-s,3,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.1414,1556,388,227,161,0,58.505155,41.494845,0,0.570743,0.019621,0.098764,100.644173,100.092837,2288.095656,2231.599688,56.495968,5.897154,5.751546,0.145608,225.761064,0.581858,3769.024309,0.625,5,0.005263,2,0.994737,378,0.375,3,0.714286,0.625,0.666667,0.661657,0.939638,0.350587,0.585052,0.015876,0.984124,0.414948,0.567595,0.585052,0.556307,0.554958,0.936412,0.537062,0.444926,0.585052,23.371,19.349,23.11,19.31,23965130,9776741,2491925,98.969072,78.002577,?
data/beck-s,4,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.1415,1555,389,230,159,0,59.125964,40.874036,0,0.577194,0.019622,0.098771,100.62966,100.071773,2302.01147,2241.292645,60.718825,5.917767,5.761678,0.15609,230.655116,0.592944,3853.912766,0.75,6,0.007874,3,0.992126,378,0.25,2,0.666667,0.75,0.705882,0.700603,0.979659,0.794585,0.59126,0.015624,0.984376,0.40874,0.596415,0.59126,0.573009,0.572531,0.934027,0.568456,0.470757,0.59126,23.468,19.344,23.2,19.32,23828594,9770504,2498162,98.457584,78.002571,?
data/beck-s,4,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.1415,1555,389,212,177,0,54.498715,45.501285,0,0.531025,0.019623,0.098773,100.63783,100.081878,2302.736026,2242.098545,60.637481,5.91963,5.763749,0.15588,230.938507,0.593672,3858.879439,0.625,5,0.013123,5,0.986877,376,0.375,3,0.5,0.625,0.555556,0.548721,0.971949,0.424234,0.544987,0.013435,0.986565,0.455013,0.540732,0.544987,0.530564,0.525512,0.931179,0.522101,0.409945,0.544987,23.356,19.41,23.09,19.37,23821142,9770504,2498162,98.971722,78.005141,?
data/beck-s,4,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.1416,1555,389,227,162,0,58.354756,41.645244,0,0.569311,0.019617,0.098746,100.614776,100.059873,2293.462781,2227.833224,65.629557,5.895791,5.727078,0.168714,231.944163,0.596257,3871.972895,0.5,4,0.010499,4,0.989501,377,0.5,4,0.5,0.5,0.5,0.489501,0.986385,0.625733,0.583548,0.015036,0.984964,0.416452,0.580037,0.583548,0.559613,0.559988,0.952082,0.550087,0.426068,0.583548,23.597,19.428,23.3,19.4,24061454,9770504,2498162,99.742931,78.010283,?
data/beck-s,4,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.1417,1555,389,230,159,0,59.125964,40.874036,0,0.577183,0.019619,0.098754,100.623356,100.068996,2298.938041,2231.950821,66.98722,5.909866,5.737663,0.172204,236.82057,0.608793,3955.556199,0.625,5,0.002625,1,0.997375,380,0.375,3,0.833333,0.625,0.714286,0.716778,0.969324,0.585518,0.59126,0.01487,0.98513,0.40874,0.591751,0.59126,0.573223,0.57222,0.944168,0.559055,0.458431,0.59126,23.529,19.375,23.25,19.34,23808710,9770504,2498162,99.228792,78,?
data/beck-s,4,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.1418,1556,388,210,178,0,54.123711,45.876289,0,0.525389,0.019621,0.098763,100.619646,100.060801,2299.120302,2227.855573,71.26473,5.925568,5.741896,0.183672,239.429714,0.617087,4001.478057,0.625,5,0.007895,3,0.992105,377,0.375,3,0.625,0.625,0.625,0.617105,0.963816,0.365196,0.541237,0.01664,0.98336,0.458763,0.539801,0.541237,0.518273,0.517692,0.9396,0.50461,0.401635,0.541237,23.588,19.362,23.3,19.32,23903858,9776741,2491925,100,78.002577,?
data/beck-s,5,1,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.1418,1555,389,224,165,0,57.583548,42.416452,0,0.56108,0.019618,0.098752,100.605409,100.045923,2300.627406,2229.761823,70.865583,5.914209,5.732036,0.182174,239.584399,0.615898,4002.38738,0.625,5,0,0,1,381,0.375,3,1,0.625,0.769231,0.787475,0.970144,0.757246,0.575835,0.017189,0.982811,0.424165,0.597012,0.575835,0.560563,0.561381,0.934633,0.549941,0.490706,0.575835,23.655,19.457,23.31,19.42,23919722,9770504,2498162,99.742931,78,?
data/beck-s,5,2,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.1419,1555,389,224,165,0,57.583548,42.416452,0,0.561904,0.019622,0.098767,100.627373,100.069951,2299.808819,2236.02976,63.779059,5.912105,5.748148,0.163956,231.852332,0.596021,3872.960063,0.5,4,0.020997,8,0.979003,373,0.5,4,0.333333,0.5,0.4,0.393173,0.932087,0.354822,0.575835,0.014939,0.985061,0.424165,0.575701,0.575835,0.555296,0.554147,0.932864,0.532706,0.44598,0.575835,23.5,19.374,23.19,19.34,23788682,9770504,2498162,99.485861,78.005141,?
data/beck-s,5,3,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.142,1555,389,228,161,0,58.611825,41.388175,0,0.572472,0.019621,0.098763,100.629151,100.073421,2299.928825,2235.731064,64.197761,5.912413,5.747381,0.165033,231.754565,0.59577,3871.343391,0.875,7,0.002625,1,0.997375,380,0.125,1,0.875,0.875,0.875,0.872375,0.989173,0.55162,0.586118,0.013641,0.986359,0.413882,0.564841,0.586118,0.558525,0.557097,0.942803,0.539451,0.434272,0.586118,23.573,19.449,23.27,19.41,24030374,9770504,2498162,99.485861,78,?
data/beck-s,5,4,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.142,1555,389,228,161,0,58.611825,41.388175,0,0.572883,0.019621,0.098765,100.622466,100.064549,2304.174329,2240.575939,63.59839,5.923327,5.759835,0.163492,233.500791,0.600259,3902.200236,0.875,7,0.013123,5,0.986877,376,0.125,1,0.583333,0.875,0.7,0.707443,0.987697,0.639799,0.586118,0.013602,0.986398,0.413882,0.598032,0.586118,0.572781,0.572029,0.943327,0.545483,0.451191,0.586118,23.627,19.394,23.31,19.36,23868014,9770504,2498162,98.971722,78,?
data/beck-s,5,5,weka.classifiers.functions.SMO,'-C 1.0 -L 0.001 -P 1.0E-12 -N 0 -V -1 -W 1 -K \"weka.classifiers.functions.supportVector.PolyKernel -C 250007 -E 1.0\"',-6585883636378691736,20130417.1421,1556,388,218,170,0,56.185567,43.814433,0,0.547264,0.019621,0.098766,100.647218,100.096043,2291.729241,2231.423054,60.306186,5.906519,5.75109,0.155428,229.871638,0.592453,3839.032226,0.625,5,0.007895,3,0.992105,377,0.375,3,0.625,0.625,0.625,0.617105,0.984868,0.623106,0.561856,0.014889,0.985111,0.438144,0.543577,0.561856,0.537021,0.533414,0.944554,0.524314,0.401663,0.561856,23.464,19.218,23.12,19.19,23788982,9776741,2491925,99.226804,78.002577,?
