@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

data/beck-s,5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0059,972,972,385,587,0,39.609053,60.390947,0,0.379039,0.012064,0.109182,61.838252,110.621325,5751.95844,321932.209303,-316180.250863,5.917653,331.205977,-325.288324,2145.743856,2.207555,35607.415311,0.45,9,0.022059,21,0.977941,931,0.55,11,0.3,0.45,0.36,0.351262,0.730121,0.279588,0.396091,0.016187,0.983813,0.603909,0.435144,0.396091,0.396242,0.390636,0.79677,0.338793,0.297967,0.396091,0.219,54.398,0.22,53.99,12578913,15248440,15248440,40.329218,1.05144,?
data/beck-s,6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0059,972,972,399,573,0,41.049383,58.950617,0,0.3943,0.011814,0.108016,60.559114,109.440967,5749.513863,306551.594514,-300802.080651,5.915138,315.382299,-309.467161,2227.255907,2.291416,36942.429108,0.45,9,0.013655,13,0.986345,939,0.55,11,0.409091,0.45,0.428571,0.416476,0.836187,0.276776,0.410494,0.015333,0.984667,0.589506,0.454043,0.410494,0.411488,0.406682,0.803673,0.354133,0.319829,0.410494,0.22,54.728,0.22,54.34,12578913,15248440,15248440,41.255144,1.044239,?
data/beck-s,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.01,972,972,382,590,0,39.300412,60.699588,0,0.375199,0.012134,0.109549,62.196955,110.996666,5750.726183,319968.442995,-314217.716812,5.916385,329.185641,-323.269256,2131.656827,2.193063,35367.756967,0.35,7,0.022059,21,0.977941,931,0.65,13,0.25,0.35,0.291667,0.278333,0.900473,0.202375,0.393004,0.017558,0.982442,0.606996,0.439492,0.393004,0.390496,0.387034,0.794918,0.341705,0.317763,0.393004,0.222,54.819,0.22,54.42,12578913,15248440,15248440,39.917695,1.042181,?
data/beck-s,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0101,972,972,392,580,0,40.329218,59.670782,0,0.386241,0.011942,0.108535,61.212262,109.971622,5747.086001,296104.358684,-290357.272683,5.91264,304.634114,-298.721474,2200.192388,2.263572,36480.88671,0.4,8,0.022059,21,0.977941,931,0.6,12,0.275862,0.4,0.326531,0.315357,0.902967,0.32391,0.403292,0.016596,0.983404,0.596708,0.452585,0.403292,0.404587,0.399896,0.809955,0.338901,0.31281,0.403292,0.25,54.228,0.24,53.85,12578913,15248440,15248440,40.843621,1.046296,?
data/beck-s,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0102,972,972,401,571,0,41.255144,58.744856,0,0.395699,0.01175,0.107828,60.229621,109.248161,5753.154045,307741.035192,-301987.881146,5.918883,316.606003,-310.687121,2238.049777,2.30252,37145.88158,0.35,7,0.010504,10,0.989496,942,0.65,13,0.411765,0.35,0.378378,0.367656,0.89094,0.272923,0.412551,0.015846,0.984154,0.587449,0.466203,0.412551,0.411887,0.410915,0.804786,0.351049,0.337625,0.412551,0.22,54.22,0.22,53.82,12578913,15248440,15248440,41.666667,1.042181,?
data/beck-s,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0103,972,972,399,573,0,41.049383,58.950617,0,0.393575,0.011766,0.107677,60.312756,109.104821,5744.431919,287783.060796,-282038.628877,5.909909,296.073108,-290.163198,2230.092034,2.294333,36959.954134,0.15,3,0.012605,12,0.987395,940,0.85,17,0.2,0.15,0.171429,0.158235,0.827731,0.132916,0.410494,0.016202,0.983798,0.589506,0.468866,0.410494,0.413822,0.411388,0.815917,0.354951,0.318588,0.410494,0.219,54.26,0.21,53.83,12578913,15248440,15248440,41.460905,1.05144,?
data/beck-s,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0104,972,972,389,583,0,40.020576,59.979424,0,0.382875,0.012,0.109007,61.508108,110.440106,5755.808127,318860.809006,-313105.000879,5.921613,328.0461,-322.124487,2174.382706,2.237019,36105.493882,0.3,6,0.016807,16,0.983193,936,0.7,14,0.272727,0.3,0.285714,0.270298,0.74698,0.154552,0.400206,0.017118,0.982882,0.599794,0.439175,0.400206,0.39923,0.393679,0.797952,0.341851,0.327761,0.400206,0.219,54.737,0.22,54.31,12578913,15248440,15248440,40.432099,1.039095,?
data/beck-s,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0105,972,972,379,593,0,38.99177,61.00823,0,0.372744,0.01222,0.109971,62.638701,111.419416,5753.178727,318713.234549,-312960.055822,5.918908,327.894274,-321.975366,2108.821739,2.16957,35001.795051,0.35,7,0.012605,12,0.987395,940,0.65,13,0.368421,0.35,0.358974,0.345978,0.854097,0.250976,0.389918,0.016487,0.983513,0.610082,0.430232,0.389918,0.38922,0.384085,0.79364,0.319141,0.319256,0.389918,0.218,54.549,0.22,54.11,12578913,15248440,15248440,39.09465,1.036008,?
data/beck-s,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0106,972,972,406,566,0,41.769547,58.230453,0,0.400668,0.011652,0.107287,59.72477,108.706206,5747.06132,302520.78514,-296773.723821,5.912615,311.235376,-305.322761,2265.418473,2.330677,37561.563033,0.7,14,0.02521,24,0.97479,928,0.3,6,0.368421,0.7,0.482759,0.494239,0.909034,0.415581,0.417695,0.016421,0.983579,0.582305,0.449189,0.417695,0.4138,0.408748,0.809773,0.364251,0.323219,0.417695,0.22,54.455,0.22,54.04,12578913,15248440,15248440,41.975309,1.044239,?
data/beck-s,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0107,972,972,411,561,0,42.283951,57.716049,0,0.406956,0.011559,0.106812,59.248003,108.219865,5753.193723,300080.088066,-294326.894343,5.918924,308.72437,-302.805447,2287.605479,2.353504,37970.105987,0.4,8,0.011555,11,0.988445,941,0.6,12,0.421053,0.4,0.410256,0.398327,0.822742,0.234852,0.42284,0.014743,0.985257,0.57716,0.453971,0.42284,0.420835,0.415563,0.809045,0.362463,0.332907,0.42284,0.218,54.359,0.22,53.94,12578913,15248440,15248440,42.386831,1.047325,?
data/beck-s,10,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0108,972,972,388,584,0,39.917695,60.082305,0,0.381268,0.012016,0.10915,61.591889,110.593123,5747.046323,328734.674151,-322987.627828,5.912599,338.204397,-332.291798,2166.085863,2.228483,35913.742431,0.2,4,0.023109,22,0.976891,930,0.8,16,0.153846,0.2,0.173913,0.155635,0.752994,0.124881,0.399177,0.017745,0.982255,0.600823,0.443833,0.399177,0.399677,0.394426,0.793133,0.326769,0.313244,0.399177,0.218,54.248,0.21,53.82,12578913,15248440,15248440,40.226337,1.030864,?
