@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

data/beck-s,5,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0017,972,972,402,570,0,41.358025,58.641975,0,0.397194,0.01172,0.107712,60.075186,109.131847,5751.95844,309615.141471,-303863.183031,5.917653,318.534096,-312.616443,2247.661364,2.312409,37298.679169,0.45,9,0.018908,18,0.981092,934,0.55,11,0.333333,0.45,0.382979,0.372397,0.728125,0.314303,0.41358,0.015354,0.984646,0.58642,0.447858,0.41358,0.411769,0.406551,0.805489,0.358261,0.310365,0.41358,0.242,57.72,0.24,57.2,12579518,15249045,15249045,42.078189,1.037037,?
data/beck-s,6,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0018,972,972,410,562,0,42.18107,57.81893,0,0.405998,0.011561,0.106844,59.262685,108.252647,5749.513863,293068.098945,-287318.585081,5.915138,301.51039,-295.595252,2300.124665,2.366383,38151.068362,0.45,9,0.014706,14,0.985294,938,0.55,11,0.391304,0.45,0.418605,0.406555,0.859349,0.323741,0.421811,0.015037,0.984963,0.578189,0.461412,0.421811,0.421708,0.416626,0.813993,0.370722,0.327137,0.421811,0.237,57.104,0.24,56.67,12579518,15249045,15249045,42.386831,1.045267,?
data/beck-s,6,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0019,972,972,400,572,0,41.152263,58.847737,0,0.394804,0.011763,0.107967,60.296102,109.394335,5750.726183,311681.199998,-305930.473814,5.916385,320.659671,-314.743286,2241.970832,2.306554,37198.051059,0.3,6,0.017857,17,0.982143,935,0.7,14,0.26087,0.3,0.27907,0.263515,0.884716,0.228104,0.411523,0.016344,0.983656,0.588477,0.460586,0.411523,0.409913,0.4073,0.800729,0.360783,0.340911,0.411523,0.236,57.15,0.23,56.73,12579518,15249045,15249045,41.460905,1.031893,?
data/beck-s,7,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.002,972,972,412,560,0,42.386831,57.613169,0,0.407636,0.01153,0.106696,59.100801,108.108342,5747.086001,282206.8171,-276459.731099,5.91264,290.336232,-284.423592,2319.355717,2.386168,38456.706611,0.55,11,0.021008,20,0.978992,932,0.45,9,0.354839,0.55,0.431373,0.427373,0.950683,0.407657,0.423868,0.015847,0.984153,0.576132,0.470325,0.423868,0.424596,0.420026,0.82019,0.359114,0.334439,0.423868,0.237,56.731,0.24,56.21,12579518,15249045,15249045,42.798354,1.044239,?
data/beck-s,7,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0021,972,972,417,555,0,42.901235,57.098765,0,0.413148,0.011422,0.106333,58.546701,107.733343,5753.154045,295439.391627,-289686.237581,5.918883,303.949991,-298.031109,2331.44883,2.39861,38696.066122,0.45,9,0.010504,10,0.989496,942,0.55,11,0.473684,0.45,0.461538,0.450677,0.910425,0.387681,0.429012,0.014765,0.985235,0.570988,0.476154,0.429012,0.42885,0.426647,0.812976,0.372627,0.356321,0.429012,0.231,56.714,0.22,56.22,12579518,15249045,15249045,43.209877,1.034979,?
data/beck-s,8,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0022,972,972,414,558,0,42.592593,57.407407,0,0.409321,0.011497,0.106404,58.932724,107.814922,5744.431919,278814.147043,-273069.715124,5.909909,286.84583,-280.935921,2322.811424,2.389724,38496.61914,0.25,5,0.013655,13,0.986345,939,0.75,15,0.277778,0.25,0.263158,0.248868,0.883193,0.174518,0.425926,0.016205,0.983795,0.574074,0.479013,0.425926,0.427473,0.42483,0.8237,0.370402,0.331912,0.425926,0.234,56.738,0.23,56.34,12579518,15249045,15249045,42.901235,1.052469,?
data/beck-s,8,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0022,972,972,403,569,0,41.460905,58.539095,0,0.397891,0.011695,0.107699,59.94733,109.114449,5755.808127,305925.913466,-300170.105338,5.921613,314.738594,-308.816981,2260.112322,2.325218,37529.029006,0.3,6,0.015756,15,0.984244,937,0.7,14,0.285714,0.3,0.292683,0.277539,0.783666,0.212288,0.414609,0.016239,0.983761,0.585391,0.442859,0.414609,0.411405,0.405,0.808005,0.355364,0.334796,0.414609,0.231,57.612,0.24,56.91,12579518,15249045,15249045,41.872428,1.031893,?
data/beck-s,9,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0023,972,972,395,577,0,40.63786,59.36214,0,0.389812,0.011859,0.108307,60.788207,109.734049,5753.178727,302705.339443,-296952.160717,5.918908,311.425246,-305.506338,2230.967256,2.295234,37029.141534,0.35,7,0.013655,13,0.986345,939,0.65,13,0.35,0.35,0.35,0.336345,0.883587,0.275024,0.406379,0.016089,0.983911,0.593621,0.452085,0.406379,0.404958,0.401658,0.804875,0.342517,0.333553,0.406379,0.244,57.059,0.24,56.55,12579518,15249045,15249045,41.152263,1.038066,?
data/beck-s,9,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0024,972,972,422,550,0,43.415638,56.584362,0,0.417544,0.011342,0.105806,58.135806,107.205552,5747.06132,290104.721642,-284357.660323,5.912615,298.461648,-292.549033,2355.033768,2.422874,39047.421192,0.75,15,0.026261,25,0.973739,927,0.25,5,0.375,0.75,0.5,0.517223,0.90948,0.442208,0.434156,0.016118,0.983882,0.565844,0.468262,0.434156,0.429208,0.425467,0.819071,0.37934,0.340195,0.434156,0.23,57.084,0.22,56.6,12579518,15249045,15249045,43.621399,1.045267,?
data/beck-s,10,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0025,972,972,426,546,0,43.82716,56.17284,0,0.423082,0.011242,0.105441,57.625977,106.830836,5753.193723,292198.595073,-286445.40135,5.918924,300.615839,-294.696915,2374.916109,2.443329,39419.304248,0.4,8,0.010504,10,0.989496,942,0.6,12,0.444444,0.4,0.421053,0.410134,0.848083,0.227584,0.438272,0.013671,0.986329,0.561728,0.469264,0.438272,0.438563,0.432905,0.814161,0.3763,0.339405,0.438272,0.382,57.605,0.37,57.1,12579518,15249045,15249045,44.135802,1.04321,?
data/beck-s,10,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20130417.0026,972,972,405,567,0,41.666667,58.333333,0,0.3994,0.011694,0.107563,59.940538,108.985214,5747.046323,317210.652997,-311463.606674,5.912599,326.348408,-320.435809,2278.995904,2.344646,37785.792929,0.2,4,0.018908,18,0.981092,934,0.8,16,0.181818,0.2,0.190476,0.172847,0.812342,0.152753,0.416667,0.017215,0.982785,0.583333,0.463218,0.416667,0.415942,0.41218,0.802387,0.345546,0.333796,0.416667,0.233,58.104,0.23,57.61,12579518,15249045,15249045,42.078189,1.039095,?
